Order,Speaker,Time,Text,Has Arguments,All Arguments Summarized,FOR: limitCampaignContributions,AGAINST: limitCampaignContributions,FOR: closeForeignLoopholes,AGAINST: closeForeignLoopholes,FOR: establishRedistrictingCommissions,AGAINST: establishRedistrictingCommissions,FOR: implementProportionalRepresentation,AGAINST: implementProportionalRepresentation,FOR: encourageTransparency,AGAINST: encourageTransparency,FOR: promoteCivicEducation,AGAINST: promoteCivicEducation,FOR: explorePublicFunding,AGAINST: explorePublicFunding,other,notRelevant,FOR: limitCampaignContributions (bool),AGAINST: limitCampaignContributions (bool),FOR: closeForeignLoopholes (bool),AGAINST: closeForeignLoopholes (bool),FOR: establishRedistrictingCommissions (bool),AGAINST: establishRedistrictingCommissions (bool),FOR: implementProportionalRepresentation (bool),AGAINST: implementProportionalRepresentation (bool),FOR: encourageTransparency (bool),AGAINST: encourageTransparency (bool),FOR: promoteCivicEducation (bool),AGAINST: promoteCivicEducation (bool),FOR: explorePublicFunding (bool),AGAINST: explorePublicFunding (bool),other (bool),notRelevant (bool)
1,48705,"""2:06""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,48705,"""2:06""",Hi. I'm Janine Schmidt. I'm a municipal clerk in western Nebraska.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,48700,"""2:16""","Hi, Terri Hale Madison Alabama.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,48700,"""2:16""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,48704,"""2:22""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6,48704,"""2:22""",Christina's or Northern Virginia.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,48707,"""2:26""","Hello Houston. Cincinnati, Ohio.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,9870,"""2:31""","Try to cook Hanceville, Alabama.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9,10150,"""2:35""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10,10150,"""2:35""",Everyone James in California.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11,48700,"""13:15""","Okay, I'll jump in the thing that jumps out to me is options for and 5. Requiring, I can't think of the word now but",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12,48700,"""13:15""","I wrote it down and I can't read my notes, I was trying to talk so fast but closing the loopholes especially I think there's too many opportunities for things to just fall through the cracks and things. We never know about as far as raising the limits. I don't know about you guys, but imagining giving 3,300 dollars to a candidate sounds like an awful lot of money. And I'm afraid that the more",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13,48700,"""13:15"""," they get this year, the more, the people who make money off of it are going to raise the money raising maps for",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14,48700,"""14:02""",Sorry.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15,48704,"""14:08""",Hey Greg. I don't think they should be raising the limits. That's in my mind. Just going to be a disaster and make people had his. Don't agree with that. I think that everyone should have their own opinions without being persuaded by money.,yes," 1. The author does not think that limits should be raised.
2. They believe that raising the limits will result in a disaster.
3. The author thinks that people will be made unhappy by this decision.
4. They disagree with the decision to raise the limits.
5. The author believes that everyone should be able to have their own opinions without being influenced by money.",, The author does not think that limits should be raised  They believe that raising the limits will result in a disaster  They disagree with the decision to raise the limits,,,,,,,,, The author believes that everyone should be able to have their own opinions without being influenced by money,,,,, The author thinks that people will be made unhappy by this decision,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
16,48705,"""14:32""",I would agree as well. I don't think anybody should have to buy a vote and it seems like those with the money seem to get what they want.,yes," 1. The speaker agrees with an unspecified point.
2. The speaker believes that no one should buy votes.
3. The speaker thinks that it seems like people with money can obtain what they want.",,,,,,,,,,,,,,, The speaker believes that no one should buy votes, The speaker agrees with an unspecified point  The speaker thinks that it seems like people with money can obtain what they want,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
17,9870,"""14:45""","Yes, I think they're already getting way too much money and not doing enough for the average citizen.",yes," 1. The person believes that a certain group is receiving too much money.
2. The person thinks that this group is not doing enough for the average citizen.",,,,,,,,,,,,,,, The person believes that a certain group is receiving too much money, The person thinks that this group is not doing enough for the average citizen,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
18,48700,"""14:58""",Well I think a lot of it goes back to the establishment of citizens united because it said that corporations are like individuals and they can give like individuals and they can give millions and millions of dollars. And I don't imagine there's anybody in this group that could match that,yes," 1. The establishment of Citizens United is significant.
2. Citizens United decided that corporations have the same rights as individuals.
3. Corporations can give large sums of money to political campaigns, similar to individual contributions.
4. No individual is likely able to contribute amounts comparable to corporations.",, No individual is likely able to contribute amounts comparable to corporations,,,,,,,,,,,,, Citizens United decided that corporations have the same rights as individuals," The establishment of Citizens United is significant  Corporations can give large sums of money to political campaigns, similar to individual contributions",False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
19,48707,"""17:50""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20,48707,"""17:50""","I feel that any corporate donors should they should be able, they should have to disclose what they do. They're they're giving their money to and everything. That's just seems like a special interest.",yes," 1. The author believes that corporate donors should disclose how they use their donated money.
2. The author sees corporate donations as a form of special interest.
3. The author thinks that corporate donors should disclose their funding recipients.", The author sees corporate donations as a form of special interest,,,,,,,, The author believes that corporate donors should disclose how they use their donated money  The author thinks that corporate donors should disclose their funding recipients,,,,,,,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
21,48700,"""18:11""",I absolutely agree. It's just too hard to know what's going on and there's too much influence going on out there and too much money being spent by entities like that they can afford to.,yes," 1. The speaker agrees that the situation is difficult to understand.
2. There is too much influence present in the situation.
3. Large entities are spending significant amounts of money.
4. These entities can afford to influence the situation.",, Large entities are spending significant amounts of money,,,,,,,,,,,,,, The speaker agrees that the situation is difficult to understand  There is too much influence present in the situation  These entities can afford to influence the situation,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
22,48704,"""18:37""",Sounds good. But I also agree. Full disclosure of what I hope.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23,48700,"""18:56""","I think the idea of the Democracy vouchers where it gives small donors, the opportunity to have their funds Majid matched. That could be interesting. I'd like to learn more about that because that would give Everyday People a chance to get their opinions out there and maybe get them before the",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24,48704,"""19:18""",And they say that I was really small amount.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25,48704,"""19:18"""," like,",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26,48704,"""19:18""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27,48704,"""19:18"""," Look up to and I guess examples, like up to up to a hundred dollars. So I'm just thinking if they do that, how much of a difference is that really going?",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28,48704,"""19:18""", They're allowing thousands.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29,48700,"""19:44""","I think the idea if I read that correctly, the idea behind that is if you had a Groundswell of enough people with the same concerns, that then they can make their voices, heard, instead of it being like, people getting lost in the shuffle and they can't get a unified front, maybe that would help that bubble up to the top.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30,10150,"""20:08""","I agree. I think that does sound like an interesting idea, just curious where that where those funds are being reallocated from.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31,48707,"""20:19""","Yeah, I was just I agree with you James. I was just going to think I was just thinking the same, you know. Where is that money coming from?",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32,48700,"""20:31""",I think that's an excellent question for one of the questions at the end of the exercise.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
33,48707,"""21:54""","My biggest thing is, that's fine and dandy, but who's regulating them?",yes," 1. The speaker has a concern about something.
2. The speaker thinks that the thing is good or acceptable.
3. However, the speaker is questioning who is regulating or overseeing this thing.",,,,,,,,,,,,,,,," The speaker has a concern about something  The speaker thinks that the thing is good or acceptable  However, the speaker is questioning who is regulating or overseeing this thing",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
