Order,Speaker,Time,Text,Has Arguments,All Arguments Summarized,FOR: limitCampaignContributions,AGAINST: limitCampaignContributions,FOR: closeForeignLoopholes,AGAINST: closeForeignLoopholes,FOR: establishRedistrictingCommissions,AGAINST: establishRedistrictingCommissions,FOR: implementProportionalRepresentation,AGAINST: implementProportionalRepresentation,FOR: encourageTransparency,AGAINST: encourageTransparency,FOR: promoteCivicEducation,AGAINST: promoteCivicEducation,FOR: explorePublicFunding,AGAINST: explorePublicFunding,other,notRelevant,FOR: limitCampaignContributions (bool),AGAINST: limitCampaignContributions (bool),FOR: closeForeignLoopholes (bool),AGAINST: closeForeignLoopholes (bool),FOR: establishRedistrictingCommissions (bool),AGAINST: establishRedistrictingCommissions (bool),FOR: implementProportionalRepresentation (bool),AGAINST: implementProportionalRepresentation (bool),FOR: encourageTransparency (bool),AGAINST: encourageTransparency (bool),FOR: promoteCivicEducation (bool),AGAINST: promoteCivicEducation (bool),FOR: explorePublicFunding (bool),AGAINST: explorePublicFunding (bool),other (bool),notRelevant (bool)
1,10428,"""9:52""","Well, I know they time before the break and my group, we were talking about the various funding of Elections. And one thing that came up was a question, I had about why private funding for election equipment was such a problem and I didn't really get an answer this to me, is the same question. Why is it such a problem that funding comes if the politicians are beholden to the funding organization, that's a problem.",yes," 1. The text is about a discussion regarding the funding of elections.
2. A question was raised about why private funding for election equipment is a problem.
3. The author's view is that if politicians are beholden to the funding organization, it can be an issue."," The author's view is that if politicians are beholden to the funding organization, it can be an issue",,,,,,,,,,,,,, A question was raised about why private funding for election equipment is a problem, The text is about a discussion regarding the funding of elections,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
2,10428,"""9:52"""," But I don't think the two are necessarily going to be connected. If the politician has a spine, he or she could take the money and use it for his camp, or her campaign and then ignore the funding organization when they tell them how to vote.",yes," 1. The politician may accept money from a funding organization.
2. The funding organization may try to influence the politician's voting decisions.
3. However, the politician is not necessarily required to follow the funding organization's instructions.
4. The politician could use the money for their campaign without being influenced by the funding organization.
5. The politician has the autonomy to make their own decisions, regardless of the funding organization's intentions."," The funding organization may try to influence the politician's voting decisions  However, the politician is not necessarily required to follow the funding organization's instructions"," The politician may accept money from a funding organization  The politician could use the money for their campaign without being influenced by the funding organization  The politician has the autonomy to make their own decisions, regardless of the funding organization's intentions",,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,48449,"""10:37""","That would be true if politicians had spines but right now, I mean, you can go onto open Secrets and look at where all of the politicians campaign fundings have come from going to, which political candidates which donations are made to those in office. And then if you pair that with their voting records, you can see that. Basically any money that goes to a politician from a",yes," 1. Politicians are often not acting in the best interest of the people due to external influences.
2. This is shown through the analysis of their campaign fundings and voting records.
3. These fundings can be traced through websites such as Open Secrets.
4. The voting records of politicians can then be compared to these fundings.
5. A significant correlation can be seen between politicians' votes and the interests of the donors.
6. This is because politicians are often indebted to these donors and feel pressure to vote in their favor.
7. The lack of politicians' independence is a result of this relationship between money and politics.", A significant correlation can be seen between politicians' votes and the interests of the donors  This is because politicians are often indebted to these donors and feel pressure to vote in their favor,,,,,,,, These fundings can be traced through websites such as Open Secrets  The voting records of politicians can then be compared to these fundings,,,,,, Politicians are often not acting in the best interest of the people due to external influences  The lack of politicians' independence is a result of this relationship between money and politics, This is shown through the analysis of their campaign fundings and voting records,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
4,48449,"""10:37""", separate entity that politician is going to vote for them.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,10428,"""11:10""","And in that case, it's up to the electorate to stop electing spineless politicians. The solution for me is not to limit the ability of people to fund politicians. The solution is for people to individually. Take responsibility for the way they vote. If we refuse to actually engage in our Civic government and pay attention by using those resources like open Secrets and we don't hold the politicians accountable.",yes," 1. The solution is not to limit the ability of people to fund politicians.
2. Individuals should take responsibility for the way they vote.
3. It is important for people to engage in their civic government.
4. People should pay attention to their voting choices.
5. Using resources like Open Secrets can help people make informed decisions.
6. Voters should hold politicians accountable for their actions.",, The solution is not to limit the ability of people to fund politicians,,,,,,, Using resources like Open Secrets can help people make informed decisions,,, People should pay attention to their voting choices,,,, Individuals should take responsibility for the way they vote  It is important for people to engage in their civic government  Voters should hold politicians accountable for their actions,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
6,10428,"""11:10""", Double the problem will persist I very strongly opposed limitations on how individuals spend their money. I very much opposed limitations on how individual spend their money and I don't think we should have those restrictions.,yes," 1. The speaker strongly opposes limitations on how individuals spend their money.
2. The speaker thinks that such restrictions are not acceptable.
3. The speaker believes that these limitations should not exist.
4. The speaker emphasizes their opposition to these restrictions.",, The speaker strongly opposes limitations on how individuals spend their money  The speaker thinks that such restrictions are not acceptable  The speaker believes that these limitations should not exist  The speaker emphasizes their opposition to these restrictions,,,,,,,,,,,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,48449,"""11:54""","If you don't limit how people spend their money, then, what is stopping somebody from? Let's say Jeff Bezos from just dumping millions and millions of dollars towards a candidate that is obviously going to vote for things in favor of that candidate, because that is who they would donate to",yes," 1. Not limiting how people spend their money can potentially allow wealthy individuals, such as Jeff Bezos, to donate large sums of money.
2. This large donation could be towards a political candidate who is likely to vote in favor of the donor's interests.
3. The candidate would receive millions of dollars, which could influence their political decisions.
4. This situation is a concern because it may lead to political outcomes that favor the interests of the wealthy, rather than the general public."," Not limiting how people spend their money can potentially allow wealthy individuals, such as Jeff Bezos, to donate large sums of money  The candidate would receive millions of dollars, which could influence their political decisions", This large donation could be towards a political candidate who is likely to vote in favor of the donor's interests,,,,,,,,,,,,," This situation is a concern because it may lead to political outcomes that favor the interests of the wealthy, rather than the general public",,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8,48305,"""12:18""","I think it's also an issue of that politicians are career politicians. And everybody knows how it works. If they take money from someone in one election cycle and they get elected. Okay. Yeah, they could stand up and use their spine and not whatever, not not vote the way their donor wanted but the truth of the matter is politicians generally want to be elected again and if you take a donation and you don't vote the way the guy wants, then chances are he's not going to donate to you again and",yes," 1. Politicians are often career politicians.
2. It is known how the system works: if a politician takes money from a donor in one election cycle and gets elected, they might feel pressure to vote in the way the donor wants.
3. Politicians generally want to be elected again.
4. If a politician doesn't vote the way a donor wants, the donor might choose not to donate to them again in the future."," It is known how the system works: if a politician takes money from a donor in one election cycle and gets elected, they might feel pressure to vote in the way the donor wants"," If a politician doesn't vote the way a donor wants, the donor might choose not to donate to them again in the future",,,,,,,,,,,,,, Politicians are often career politicians  Politicians generally want to be elected again,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9,48305,"""12:18"""," it's not just a one-off situation, it's an ongoing relationship between politicians and donors and it's something that not saying in a perfect world, it might be that way, but in reality, you have to limit it.",yes," 1. Politicians and donors have an ongoing relationship.
2. This relationship is not perfect.
3. In reality, the relationship needs to be limited.",,,,,,,,,,,,,,, Politicians and donors have an ongoing relationship," This relationship is not perfect  In reality, the relationship needs to be limited",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
10,48305,"""13:03""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
