Order,Speaker,Time,Text,Has Arguments,All Arguments Summarized,FOR: limitCampaignContributions,AGAINST: limitCampaignContributions,FOR: closeForeignLoopholes,AGAINST: closeForeignLoopholes,FOR: establishRedistrictingCommissions,AGAINST: establishRedistrictingCommissions,FOR: implementProportionalRepresentation,AGAINST: implementProportionalRepresentation,FOR: encourageTransparency,AGAINST: encourageTransparency,FOR: promoteCivicEducation,AGAINST: promoteCivicEducation,FOR: explorePublicFunding,AGAINST: explorePublicFunding,other,notRelevant,FOR: limitCampaignContributions (bool),AGAINST: limitCampaignContributions (bool),FOR: closeForeignLoopholes (bool),AGAINST: closeForeignLoopholes (bool),FOR: establishRedistrictingCommissions (bool),AGAINST: establishRedistrictingCommissions (bool),FOR: implementProportionalRepresentation (bool),AGAINST: implementProportionalRepresentation (bool),FOR: encourageTransparency (bool),AGAINST: encourageTransparency (bool),FOR: promoteCivicEducation (bool),AGAINST: promoteCivicEducation (bool),FOR: explorePublicFunding (bool),AGAINST: explorePublicFunding (bool),other (bool),notRelevant (bool)
1,48484,"""10:09""",Hello. I don't think that they should be able to raise the limit on contributions because you know it feels like most politicians are already more beholdin to you know their donors and the people that they represent. So why would we give them more power to control politics?,yes," 1. The text expresses the opinion that politicians are already more beholden to their donors than to the people they represent.
2. The text argues against raising the limit on contributions, suggesting that it would give politicians more power to control politics and further distance them from the interests of the general public.",," The text argues against raising the limit on contributions, suggesting that it would give politicians more power to control politics and further distance them from the interests of the general public",,,,,,,,,,,,,, The text expresses the opinion that politicians are already more beholden to their donors than to the people they represent,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2,10251,"""12:30""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,10251,"""12:30""","As far as vouchers. I think our deficit speaks for itself Public public money. I'd s equites to higher taxes. The system we have is not perfect, but it allows for more people who want to do this instead of being.",yes," 1. The deficit speaks for itself regarding vouchers.
2. The speaker thinks that public money should be used for equities.
3. They advocate for higher taxes.
4. The current system is not perfect.
5. However, it allows more people to participate in the system instead of being excluded.",,,,,,,,,,," However, it allows more people to participate in the system instead of being excluded",, The speaker thinks that public money should be used for equities,, The current system is not perfect, The deficit speaks for itself regarding vouchers  They advocate for higher taxes,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True
4,48403,"""13:02""","I think that we should be be able to disclose people that are donated, especially at the super Pacs to see who's behind putting all that money out there.",yes," 1. The speaker thinks that political donations should be disclosed.
2. This includes donors to super PACs.
3. The speaker believes that knowing who is funding political campaigns is important for transparency.", This includes donors to super PACs,,,,,,,, The speaker thinks that political donations should be disclosed  The speaker believes that knowing who is funding political campaigns is important for transparency,,,,,,,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5,48403,"""14:27""","I would be concerned if well, I guess who would be developing these independent, redistricting redistricting commissions. If the states are able to do it, they would have done it already.",yes," 1. The text expresses concern about who would develop independent redistricting commissions.
2. The text suggests that if states had the ability to create these commissions, they would have already done so.",,,,,," The text suggests that if states had the ability to create these commissions, they would have already done so",,,,,,,,, The text expresses concern about who would develop independent redistricting commissions,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
6,10511,"""14:47""","I think that what we talked about yesterday with the proportional representation, kind of it's either this or that and I think I like the proportional representation better than this.",yes," 1. The topic of discussion yesterday was proportional representation.
2. The speaker prefers proportional representation over the other option, which is not specified in the text.
3. The other option is presented as a binary choice, with no middle ground.
4. The speaker has a clear preference for proportional representation.",,,,,,," The speaker prefers proportional representation over the other option, which is not specified in the text  The speaker has a clear preference for proportional representation",,,,,,,," The other option is presented as a binary choice, with no middle ground", The topic of discussion yesterday was proportional representation,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
7,10251,"""15:12""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,10251,"""15:12""","Again, we need to have the individual states handle their own business instead of having a national law, requiring all the states to do something.",yes," 1. There should not be a national law requiring all states to handle their business in a specific way.
2. Instead, individual states should be responsible for handling their own affairs.",,,,,,,,,,,,,,,," There should not be a national law requiring all states to handle their business in a specific way  Instead, individual states should be responsible for handling their own affairs",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9,10251,"""15:12""","It's 50/50 right now. The state's controlling everything from a local election boards to registration, things of that nature. And any national law is just going to muddy the",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10,48403,"""16:41""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
