Order,Speaker,Time,Text,Has Arguments,All Arguments Summarized,FOR: limitCampaignContributions,AGAINST: limitCampaignContributions,FOR: closeForeignLoopholes,AGAINST: closeForeignLoopholes,FOR: establishRedistrictingCommissions,AGAINST: establishRedistrictingCommissions,FOR: implementProportionalRepresentation,AGAINST: implementProportionalRepresentation,FOR: encourageTransparency,AGAINST: encourageTransparency,FOR: promoteCivicEducation,AGAINST: promoteCivicEducation,FOR: explorePublicFunding,AGAINST: explorePublicFunding,other,notRelevant,FOR: limitCampaignContributions (bool),AGAINST: limitCampaignContributions (bool),FOR: closeForeignLoopholes (bool),AGAINST: closeForeignLoopholes (bool),FOR: establishRedistrictingCommissions (bool),AGAINST: establishRedistrictingCommissions (bool),FOR: implementProportionalRepresentation (bool),AGAINST: implementProportionalRepresentation (bool),FOR: encourageTransparency (bool),AGAINST: encourageTransparency (bool),FOR: promoteCivicEducation (bool),AGAINST: promoteCivicEducation (bool),FOR: explorePublicFunding (bool),AGAINST: explorePublicFunding (bool),other (bool),notRelevant (bool)
1,48657,"""2:09""",Still Jay. How you doing folks?,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,48662,"""2:15""",Hello everyone. Good to see you again.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,48650,"""2:25""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,48650,"""2:25""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,48601,"""2:33""",The owner here.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6,48601,"""2:33""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,48646,"""2:42""",Haley is present and finishing up dinner while she waits for this to start.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,48627,"""2:53""",Christina W here.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9,10148,"""2:56""",Christina be here and I'm right behind you Hayley. I just finished mine as well.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10,48657,"""13:31""","As far as I'm concerned, all this money, all these ads, these constant ads for two years that we've have to sit through of people berating, the other candidates, it's part of the whole problem, giving more money.",yes," 1. The speaker is expressing their concern about the large amount of money spent on political campaigns.
2. They mention the constant advertisements that have been running for two years.
3. The speaker criticizes the negative tone of many of these ads, in which candidates berate each other.
4. They suggest that the amount of money spent on political campaigns is part of a larger problem.",,,,,,,,, They mention the constant advertisements that have been running for two years," The speaker criticizes the negative tone of many of these ads, in which candidates berate each other",,, The speaker is expressing their concern about the large amount of money spent on political campaigns,, They suggest that the amount of money spent on political campaigns is part of a larger problem,,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False
11,48657,"""13:31""", It's just going to further perpetuate this whole thing. I think we need to calm down on everything which means less screaming and yelling all the time on through ads.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12,48646,"""14:06""","Yeah I agree. Completely. In fact I think the financing of campaigns is a huge part of what's wrong with the system as it is right now, all the ads are ridiculous. The rich people control the votes and it's just it's out of control.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13,48662,"""14:26""","Yeah. I was I'm just wearing my missing something here because like, I look at the numbers. I like, I don't know if an average person could even donate three thousand dollars for an election and that's like well, so you're having the rich basically buying the elections and different things. There's I would be more in favor of lowering, at than raising it.",yes," 1. The person expresses confusion about a missing detail in the conversation, possibly about election donations.
2. They express concern about the ability of an average person to donate three thousand dollars for an election.
3. They mention the issue of the rich allegedly buying elections.
4. The person expresses their support for lowering the donation limit instead of raising it.", They express concern about the ability of an average person to donate three thousand dollars for an election  They mention the issue of the rich allegedly buying elections  The person expresses their support for lowering the donation limit instead of raising it,,,,,,,,,,,,,," The person expresses confusion about a missing detail in the conversation, possibly about election donations",,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
14,48657,"""14:49""","Substantial at one of the pros is substantially. Raise the limit on contributions now forty one thousand three hundred dollars that individual. Donors can make most teachers in the United States do not make forty one thousand. Three hundred dollars, a teacher's salary should not be what a rich person can throw away to give someone the vote.",yes," 1. A pro of substantial limit on contributions is forty one thousand three hundred dollars for an individual.
2. This limit is higher than the salary of most teachers in the United States.
3. A teacher's salary should not be compared to the amount a rich person can afford to give as a contribution.", A pro of substantial limit on contributions is forty one thousand three hundred dollars for an individual,,,,,,,,,,,,,,, This limit is higher than the salary of most teachers in the United States  A teacher's salary should not be compared to the amount a rich person can afford to give as a contribution,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
15,48601,"""15:14""","I just think it's ridiculous. The amount of money to spend when it could be doing good somewhere else, and I think it should be limited.",yes," 1. The author thinks that spending money on the stated subject is ridiculous.
2. The author believes that the money could be used for doing good in other areas.
3. The author thinks that the spending on this subject should be limited.", The author thinks that the spending on this subject should be limited,,,,,,,,,,,,,, The author believes that the money could be used for doing good in other areas, The author thinks that spending money on the stated subject is ridiculous,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
16,48650,"""15:27""",I agree. That's way too much money and all the all the people that's running.,yes," It is difficult to summarize your text into a numbered list, as it seems to be a fragment of a sentence with some spelling and grammar errors. However, I will try to capture the main ideas in a numbered list:

1. The amount of money is too much.
2. There are many people running (presumably a reference to a race or competition).

I hope this summary is helpful! If you have any further questions or need more detailed information, please let me know.",,,,,,,,,,,,,,," However, I will try to capture the main ideas in a numbered list:  The amount of money is too much"," is difficult to summarize your text into a numbered list, as it seems to be a fragment of a sentence with some spelling and grammar errors  There are many people running (presumably a reference to a race or competition)   ope this summary is helpful! If you have any further questions or need more detailed information, please let me know",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
17,48650,"""15:27"""," English just lying. Anyway,",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18,48662,"""15:41""","On another note, like a lot of times you know, if you do reduce the thing then people have to get creative and they have to do different things. And it's there's I think that if we're just going to continue to throw more money at this, it's not really fixing the problem. I think less money would refine them to stage where they're actually doing stuff that's valuable instead of just frivolous things.",yes," 1. The author suggests that reducing funding can lead to creativity and innovation.
2. The author believes that currently, a lot of money is being wasted on frivolous things.
3. The author argues that less money would encourage organizations to focus on valuable activities and refine their operations.
4. The author thinks that merely adding more money to the problem is not an effective solution.", The author argues that less money would encourage organizations to focus on valuable activities and refine their operations,,,,,,,,,,,,,, The author thinks that merely adding more money to the problem is not an effective solution," The author suggests that reducing funding can lead to creativity and innovation  The author believes that currently, a lot of money is being wasted on frivolous things",True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
19,48657,"""16:13""","Are we supposed to be talking about these other things here? Now, the raised the past, the Constitutional Amendment for regulation on political expenditures and loopholes to prevent foreign control of entities. Or are they going to ask a separate questions? I'm a little",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20,48662,"""16:31""","I think that was part of this one as well. And yeah, for me, like, on the loopholes one. I'm I'm in favor of. Yeah. If there's loopholes there, we really shouldn't have foreign entities that are that are swaying are elections.",yes," 1. The speaker thinks that certain information might be related to the topic of loopholes that allow foreign entities to influence elections.
2. The speaker is in favor of preventing foreign entities from swaying elections.
3. The speaker finds election interference by foreign entities to be a problem.
4. The speaker believes that loopholes enabling this issue should be closed.",,, The speaker thinks that certain information might be related to the topic of loopholes that allow foreign entities to influence elections  The speaker is in favor of preventing foreign entities from swaying elections  The speaker finds election interference by foreign entities to be a problem  The speaker believes that loopholes enabling this issue should be closed,,,,,,,,,,,,,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21,48650,"""16:46""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,48650,"""16:46""","I have to agree if there's loopholes closing up, we do not need anybody else influencing our voting process.",yes," 1. The speaker agrees that there should be no loopholes in the voting process.
2. The speaker believes that no one else should influence the voting process.",,, The speaker agrees that there should be no loopholes in the voting process,,,,,,,,,,,, The speaker believes that no one else should influence the voting process,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
23,48657,"""17:00""",We seem to already have enough foreign influence and people trying to get involved in our elections surreptitiously. I don't think we need to be asking them to be part of it.,yes," 1. The text expresses concern about existing foreign influence in elections.
2. There is worry about people trying to covertly get involved in elections.
3. The text argues against inviting foreigners to participate in elections.",,, The text expresses concern about existing foreign influence in elections  There is worry about people trying to covertly get involved in elections, The text argues against inviting foreigners to participate in elections,,,,,,,,,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
24,48627,"""17:13""","Going back to the campaign funding. I'm not sure what makes campaign so expensive to run anymore but I think it's besides ads, its payroll and some basic Logistics like that rent on your places. But I also want to point out that if we don't increase donations, the candidates will have to pay for it themselves. And then you wind up in a situation where only rich",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25,48627,"""17:13""", rich people can afford to run.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26,48657,"""17:46""","well then I think we should be going into that thing where there were talking about handing out vouchers, to vote your to voters, vouchers to voters voters vouchers to voters and that way candidates can be on somewhat of an even playing field to start with maybe",yes," 1. The subject being discussed is the idea of handing out vouchers to voters.
2. The vouchers would be given to voters by candidates.
3. The purpose of the vouchers is to create a more even playing field for candidates.",,,,,,,,,,,,, The subject being discussed is the idea of handing out vouchers to voters  The purpose of the vouchers is to create a more even playing field for candidates,,, The vouchers would be given to voters by candidates,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
27,48650,"""18:06""","Yeah, because if not, it's still would be the rich people voting since everybody can't afford 41 thousand dollars.",yes," 1. If a presidential campaign contribution limit was set at $41,000,
2. Only wealthy individuals would be able to significantly impact the election,
3. As most people cannot afford such a large contribution.
4. This would result in voting power still being skewed towards the rich.", This would result in voting power still being skewed towards the rich,,,,,,,,,,,,,,," If a presidential campaign contribution limit was set at $41,000, Only wealthy individuals would be able to significantly impact the election, As most people cannot afford such a large contribution",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
28,48662,"""18:18""","Yeah, I know this is, It's hard to Define what is rich in different things on there. There's all different levels, but I look at it and I think to me, I don't know if there's any, I guess. Common people that could even run for president even now the way it is, it just doesn't seem to happen anymore.",yes," 1. The concept of being ""rich"" can vary in different contexts.
2. The speaker finds it difficult to define what it means to be rich.
3. There are different levels of wealth.
4. The speaker thinks that it is rare for a ""common"" person to run for president in the current climate.
5. It seems that such a phenomenon does not occur frequently anymore.",,,,,,,,,,,,,,,," The concept of being ""rich"" can vary in different contexts  The speaker finds it difficult to define what it means to be rich  There are different levels of wealth  The speaker thinks that it is rare for a ""common"" person to run for president in the current climate  It seems that such a phenomenon does not occur frequently anymore",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
29,48657,"""21:06""","You know, this is well, here we are. We're we're talking about the vouchers that I brought up. I personally think that's a great way, but I had this bizarre concept of what if since money is at the bottom of all this, what if the time for television ads was allotted, and each candidate was allowed a certain number of hours of airtime as opposed to how much can you possibly afford?",yes," 1. The text introduces the topic of vouchers, which the speaker brought up and has a positive opinion about.
2. The speaker then presents a ""bizarre concept"" related to vouchers.
3. The concept involves allotting time for television ads as an alternative to buying airtime.
4. Each candidate would be allowed a certain number of hours of airtime.
5. The number of hours a candidate receives would not depend on how much money they have.",,,,, The number of hours a candidate receives would not depend on how much money they have,,,, The concept involves allotting time for television ads as an alternative to buying airtime  Each candidate would be allowed a certain number of hours of airtime,,,,,," The text introduces the topic of vouchers, which the speaker brought up and has a positive opinion about  The speaker then presents a ""bizarre concept"" related to vouchers",,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
30,48657,"""21:06""","ORD. And that way, we are cutting everyone off. At exactly the same amount of time. Each Network would have to have, you know, 40 hours, just, I'm throwing it out there for one for each candidate.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31,48657,"""21:06""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32,48650,"""21:51""",I agree with that.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
33,48650,"""21:51"""," I think the Baptist would be wonderful, everybody. Get the same amount of time. They got the same amount of",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
34,48601,"""22:04""",I'm not sure what to say.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35,48601,"""22:04"""," Right now, let me think about it.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36,48662,"""22:13""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
37,48662,"""22:13""","Yeah, I I like the idea in theory but at the same time I worry that if this is paid for out of like let's say our textile, Ur money and everything. I think boy I think I can think of a lot of better ways. I'd like to spend that money, I guess. But at the same time, I like the leveling of the playing field that it would do",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
38,48646,"""22:41""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
39,48646,"""22:41""","Yeah, I have mixed feelings about this too.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
40,48646,"""22:41"""," Really for the same reasons it it could be great, but they would need a solid plan to finance it.",yes," 1. The need for a solid plan to finance it.
2. The potential benefits of the unspecified subject.
3. The unspecified subject could be a great choice for the same unspecified reasons.",,,,,,,,,,,,,,, The need for a solid plan to finance it, The potential benefits of the unspecified subject  The unspecified subject could be a great choice for the same unspecified reasons,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
41,48657,"""23:00""","Yeah, I mean what I was saying I just came up with that out of the out of thin air, it's just something. I'm just trying to say, how can we put everyone in a place where only the rich candidates? I mean, when you see a commercial every commercial break and they are just ripping the other person apart and it's played over and over for a year.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42,48657,"""23:00"""," It just affects you subconsciously. I don't know if there's if everyone was a lot of the same amount of time. I just think that that's sort of, at the bottom. They could split it up on what networks they want. And yes, it would have to be passed that in the Network's would have to go along with this.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
43,48662,"""23:42""","Yeah, I don't know how you do it but it seems like that especially during election time period. There's enough things driving people to the media area, this see it that it be nice. If there was like a media type thing to say, no, they flipped the bill for it and it's a certain amount of time and they're still getting the track. The traffic for people going to their sites and all the different things there. I don't know. I don't know how you would be able to pull that off with constitutional things though.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
44,48657,"""24:13""","Well, so much of this goes back to what I was talking about last week with how I thought that just letting advertising into the news. Medium is what caused so much of the downfall of where we are headed or where we are. If those ads were taken out of news and that time given to the candidates for the same, a lot of time during H news show.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
45,48657,"""24:13""", Maybe that's equaling the playing field and we don't have to have ads the rest of the day.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
