Order,Speaker,Time,Text,Has Arguments,All Arguments Summarized,FOR: limitCampaignContributions,AGAINST: limitCampaignContributions,FOR: closeForeignLoopholes,AGAINST: closeForeignLoopholes,FOR: establishRedistrictingCommissions,AGAINST: establishRedistrictingCommissions,FOR: implementProportionalRepresentation,AGAINST: implementProportionalRepresentation,FOR: encourageTransparency,AGAINST: encourageTransparency,FOR: promoteCivicEducation,AGAINST: promoteCivicEducation,FOR: explorePublicFunding,AGAINST: explorePublicFunding,other,notRelevant,FOR: limitCampaignContributions (bool),AGAINST: limitCampaignContributions (bool),FOR: closeForeignLoopholes (bool),AGAINST: closeForeignLoopholes (bool),FOR: establishRedistrictingCommissions (bool),AGAINST: establishRedistrictingCommissions (bool),FOR: implementProportionalRepresentation (bool),AGAINST: implementProportionalRepresentation (bool),FOR: encourageTransparency (bool),AGAINST: encourageTransparency (bool),FOR: promoteCivicEducation (bool),AGAINST: promoteCivicEducation (bool),FOR: explorePublicFunding (bool),AGAINST: explorePublicFunding (bool),other (bool),notRelevant (bool)
1,48346,"""9:52""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,48346,"""9:52""","Hello. Welcome back. So I think this is probably one of the most important things that we'll talk about in this entire thing because our elections have been influenced by, you know, dark money. And the thing about citizens united that really, really freaks me out is that these major corporations can spend as much money as they want on our elections and we don't know who the shareholders are, we don't know who owns them.",yes," 1. The importance of discussing the influence of dark money in elections.
2. Elections have been influenced by dark money.
3. Concerns about the Citizens United ruling.
4. Major corporations can spend unlimited amounts of money on elections.
5. Lack of transparency regarding the identity of shareholders and owners of corporations.",,,,,,,,, Lack of transparency regarding the identity of shareholders and owners of corporations,,,,,, The importance of discussing the influence of dark money in elections  Elections have been influenced by dark money  Concerns about the Citizens United ruling  Major corporations can spend unlimited amounts of money on elections,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
3,48346,"""9:52"""," So, they are influenced by Foreign entities and that loophole be really hard to close.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,48507,"""10:31""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,48507,"""10:31""","Yes close that loophole on foreign entities and no do not raise donations. I don't care how much media cost them. If everybody spending the same amount, then they all get the same. A lot of time on Media or amount to spend on media and they can make better use of it, maybe.",yes," 1. Close the loophole on foreign entities' involvement in political campaigns.
2. Do not raise donations, regardless of the amount of media costs.
3. If all entities spend the same amount on media, they will receive equal exposure.
4. A lot of time or money spent on media can be used in other beneficial ways.
5. Media spending should be done judiciously for maximum benefit.",,, Close the loophole on foreign entities' involvement in political campaigns,,,,,," If all entities spend the same amount on media, they will receive equal exposure"," Do not raise donations, regardless of the amount of media costs",,,,, A lot of time or money spent on media can be used in other beneficial ways  Media spending should be done judiciously for maximum benefit,,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
6,48436,"""10:52""","Maybe one thing people are worried about the cost for commercials you have a, you Institute a flat rate of every, you know, politician X doesn't matter what party whoever's running pays, the same amount for a commercial, and they're always going to be shown say during new segments during prime time when they'll reach the most people.",yes," 1. People may be concerned about the cost of political commercials.
2. A proposed solution is to institute a flat rate for all commercials.
3. The rate would be the same for every politician, regardless of their party.
4. The commercials would always be shown during news segments in prime time.
5. This would ensure that the commercials reach the most people.",,,,," The rate would be the same for every politician, regardless of their party",,,, People may be concerned about the cost of political commercials  A proposed solution is to institute a flat rate for all commercials,,,,,,, The commercials would always be shown during news segments in prime time  This would ensure that the commercials reach the most people,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
7,48436,"""10:52"""," I wouldn't raise the amount, people can contribute because the more money you have, the more you contribute, the more your voice gets heard versus somebody else and you do need to close the loopholes to stop foreign governments, foreign Agents from contributing money to influence the elections.",yes," 1. The speaker does not recommend increasing the amount of money that people can contribute in elections.
2. They argue that larger contributions can give some people more influence over the election process than others.
3. The speaker believes that it is important to close loopholes that allow foreign governments or agents to contribute money and potentially influence elections.",, The speaker does not recommend increasing the amount of money that people can contribute in elections, The speaker believes that it is important to close loopholes that allow foreign governments or agents to contribute money and potentially influence elections,,,,,,,,,,,,, They argue that larger contributions can give some people more influence over the election process than others,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
8,10544,"""11:35""","Oh sorry, it looks like my camera's not on. I don't know why. Hopefully I would ever be near me. But yeah, I don't think that there should be influence from foreign entities at all. Actually, the interesting thing to me is that most people now use social media for everything. So a lot of people don't do a lot of the traditional sources. Like I'll see a ton of waste wasted money on Mike.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9,10544,"""11:35"""," Like side of the road campaigning and I'm like, how many people just drive past that to know what I mean?",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10,48507,"""12:12""","Agree on that. For sure I'm jumping tracks to the compulsory part whether or not it should be compulsory. You know I don't I don't think so at all. I mean it's a right but I don't I think even a small fine for that and I get why it should. But there's got to be another way to attack that to increase the interest to increase the voter turnout in that group, that middle group, that may not be showing up.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
