Order,Speaker,Time,Text,Has Arguments,All Arguments Summarized,FOR: limitCampaignContributions,AGAINST: limitCampaignContributions,FOR: closeForeignLoopholes,AGAINST: closeForeignLoopholes,FOR: establishRedistrictingCommissions,AGAINST: establishRedistrictingCommissions,FOR: implementProportionalRepresentation,AGAINST: implementProportionalRepresentation,FOR: encourageTransparency,AGAINST: encourageTransparency,FOR: promoteCivicEducation,AGAINST: promoteCivicEducation,FOR: explorePublicFunding,AGAINST: explorePublicFunding,other,notRelevant,FOR: limitCampaignContributions (bool),AGAINST: limitCampaignContributions (bool),FOR: closeForeignLoopholes (bool),AGAINST: closeForeignLoopholes (bool),FOR: establishRedistrictingCommissions (bool),AGAINST: establishRedistrictingCommissions (bool),FOR: implementProportionalRepresentation (bool),AGAINST: implementProportionalRepresentation (bool),FOR: encourageTransparency (bool),AGAINST: encourageTransparency (bool),FOR: promoteCivicEducation (bool),AGAINST: promoteCivicEducation (bool),FOR: explorePublicFunding (bool),AGAINST: explorePublicFunding (bool),other (bool),notRelevant (bool)
1,48605,"""2:11""",I'm Jerry in Ohio and glad to be back to the last session.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,48644,"""2:19""","Andrew from Oklahoma, to be back with everyone.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,48623,"""2:26""","Taylor from Arkansas, last section.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,48761,"""2:31""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,10380,"""2:36""","Being from Virginia, it's good to be back. Y'all can't wait to get the shit over with",yes," 1. Speaker is from Virginia.
2. Speaker is glad to be back in Virginia.
3. The audience of ""y'all"" is eager to finish something, possibly an event or task.
4. The audience may have a negative attitude towards the upcoming event or task, as indicated by the phrase ""can't wait to get the shit over with.""",,,,,,,,,,,,,"""",,," Speaker is from Virginia  Speaker is glad to be back in Virginia  The audience of ""y'all"" is eager to finish something, possibly an event or task  The audience may have a negative attitude towards the upcoming event or task, as indicated by the phrase ""can't wait to get the shit over with",False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
6,48679,"""2:42""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,48611,"""2:46""","Hello, Glenda from Missouri, I agree with prior statements.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,48658,"""2:52""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9,48658,"""2:52""",If Nelson back again.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10,48658,"""13:22""",I think we already have too much money spent on campaigns. I don't think any of these should be increased. I would favor more disclosure rather than raising. What? We can contribute,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11,10380,"""13:40""","I agree with you. If they get any more money, I think it would be only good for them to travel. That's the only thing they should use it for, you know, it maybe travel to different states. That's the only thing that they give them any more money.",yes," 1. The speaker agrees with a previous statement.
2. The speaker thinks that if the people in question receive more money, it would be beneficial for them to travel.
3. The speaker believes that travel is the only appropriate use for any additional money they receive.
4. The speaker suggests that the travel could include visiting different states.
5. The speaker reiterates that travel is the only thing that the additional money should be used for.",,,,,,,,,,,,,,,," The speaker agrees with a previous statement  The speaker thinks that if the people in question receive more money, it would be beneficial for them to travel  The speaker believes that travel is the only appropriate use for any additional money they receive  The speaker suggests that the travel could include visiting different states  The speaker reiterates that travel is the only thing that the additional money should be used for",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
12,48679,"""13:54""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13,48679,"""13:54""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14,48611,"""14:17""","It's fun to see if Karen knows that his video and audio aren't showing up. I think we've missed him a couple of times. Now, I think that money in politics is the worst thing, the implodes that money buys, the debts that the politicians feel need to be repaid. So I'm not favor of increasing anything monetary wise, I am it instead in favor of limiting",yes," 1. It is suggested that Karen might not be aware that her video and audio are not appearing during the conversation.
2. The speaker has missed Karen on several occasions.
3. The speaker believes that money in politics is a major issue, as it leads to politicians being indebted to those who fund their campaigns.
4. The speaker does not support increasing monetary contributions to politics.
5. Instead, the speaker favors limiting monetary involvement in politics.",, The speaker does not support increasing monetary contributions to politics,,,,,,,,,,,,," Instead, the speaker favors limiting monetary involvement in politics"," It is suggested that Karen might not be aware that her video and audio are not appearing during the conversation  The speaker has missed Karen on several occasions  The speaker believes that money in politics is a major issue, as it leads to politicians being indebted to those who fund their campaigns",False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
15,48611,"""14:17""", So somehow and definitely transparency.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16,48611,"""14:17""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17,48623,"""14:57""",I agree there should be some transparency and a limit on what they're being able to spend. I could see the whole traveling thing on them being able to travel but I think that would be more transparent be. Okay. I am against being fined for not voting though.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18,48644,"""15:15""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19,48644,"""15:15""","I think disclosures should be increased greatly not for raising limits on donors to campaigns. And I also think we should repeal citizens united, definitely close. The loopholes preventing to prevent forward at ease.",yes," 1. Disclosures in political campaigns should be significantly increased.
2. The increase in disclosures is not intended to raise limits on donors to campaigns.
3. Citizens United should be repealed.
4. Loopholes preventing the prevention of easy forwarding should be closed.",,, Loopholes preventing the prevention of easy forwarding should be closed,,,,,, Disclosures in political campaigns should be significantly increased, The increase in disclosures is not intended to raise limits on donors to campaigns,,,,, Citizens United should be repealed,,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
20,48644,"""15:15""", Doing campaign.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21,48605,"""15:43""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,48605,"""15:43""","Well, I agree. I think there's way too much money being spent on the campaign to ready.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23,48605,"""15:43""", And disclosure is a good idea.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24,48611,"""15:57""",Certainly no mandate on voting. No penalty for not voting. That's kind of crazy thought I think,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25,10380,"""16:13""","Sorry I spoke I did earlier but I'm not too involved in politics to be honest with you. But be honest, I needed the three hundred dollars more than I needed to. I'm learning to though so it's good but I'm just letting you know, I'm sorry that I used foul language.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26,48611,"""16:34""",Thanks for the apology. I guess I missed the language.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27,48658,"""19:30""","I think we've been given too many topics to really talk about in this session, but I think what New York City is doing.",yes," 1. The text mentions that there are too many topics for discussion in the session.
2. The text then specifically mentions New York City as one of the topics to discuss.",,,,,,,,,,,,,,,, The text mentions that there are too many topics for discussion in the session  The text then specifically mentions New York City as one of the topics to discuss,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
28,48658,"""19:30"""," On the small donor financing program, I would say experiment with it and let's see how it's working. And maybe try it, one or two other errors. I have mixed feelings about doing so, but I think it should be experimenting with",yes," 1. The small donor financing program should be implemented on a trial basis.
2. The purpose of this experiment is to evaluate the effectiveness of the program.
3. The program may be tested in one or two additional areas.
4. The speaker has mixed feelings about the implementation, but believes it should be tried.",,,,,,,,,,,,," The small donor financing program should be implemented on a trial basis  The speaker has mixed feelings about the implementation, but believes it should be tried",,, The purpose of this experiment is to evaluate the effectiveness of the program  The program may be tested in one or two additional areas,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
29,48761,"""20:03""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30,48761,"""20:03""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31,10380,"""20:17""",Can anybody here?,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32,48679,"""20:25""","I cannot, but I think that the Democracy vouchers are a bad idea. I, I think that there is a benefit to campaign financing. I just think that there's too much of a hold from large super massive and Rich donors.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
33,48605,"""20:45""",I think the idea of vultures might be a good idea to experiment with that and see how that works. I think it would give the voters who don't have a lot of money to spend on contributions a little more of a say in how things go.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
34,48761,"""21:02""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35,48761,"""21:02""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36,10380,"""21:12""",You were on for a minute if you can hear me and then it went back.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
37,48623,"""21:24""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
38,48623,"""21:24""","so, I'm against the matching program, I feel like that",yes," 1. The speaker is against the matching program.
2. The speaker expresses their feelings about the matching program.",,,,,,,,,,,,,, The speaker is against the matching program,, The speaker expresses their feelings about the matching program,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
39,48623,"""21:24""", Where they already have so much money and I don't think that they should match it.,yes," 1. The text discusses people who have a lot of money.
2. The author does not believe that these people should match their existing wealth.",,,,,,,,,,,,,,,, The text discusses people who have a lot of money  The author does not believe that these people should match their existing wealth,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
40,48644,"""21:41""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
41,48644,"""21:41""","I feel like the Democracy vouchers or the small contribution matches could work, would need some testing, like everyone else said. I think you'd have to get rid of the large, Super PAC donations. You'd have to get rid of the big money for a taxi like affect",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42,48611,"""21:59""","For some reason, the voucher program just doesn't feel comfortable to me but I don't have a good logical explanation for why that is. I certainly would not want to raise the limit for disclosure. I would like to lower the limit for disclosure I definitely feel super Pacs or issue that needs addressed on probably several levels but certainly disclosure of donors would be",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
43,48611,"""21:59""", be a good place to start.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
44,48679,"""22:32""","Yeah, I also don't think that like we should allocate money towards running campaigns. I think that that's not a great use of taxpayer money.",yes," 1. The speaker thinks that allocating money towards running campaigns is not a good idea.
2. The speaker believes that this is not a good use of taxpayer money.",,,,,,,,,,,,,, The speaker believes that this is not a good use of taxpayer money,, The speaker thinks that allocating money towards running campaigns is not a good idea,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
45,48679,"""22:58""",I think it also favors incumbents very heavily to,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46,48644,"""24:12""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
47,48644,"""24:12""","I like the idea of having a national law to have independent commissions to redraw the districts, I feel like gerrymandering so problem all over the country.",yes," 1. The user expresses support for having a national law.
2. The purpose of this law would be to establish independent commissions.
3. These commissions would be responsible for redrawing electoral districts.
4. The user is concerned about gerrymandering, which they see as a problem throughout the country.", The user expresses support for having a national law,,,," The purpose of this law would be to establish independent commissions  These commissions would be responsible for redrawing electoral districts  The user is concerned about gerrymandering, which they see as a problem throughout the country",,,,,,,,,,,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
48,48679,"""24:22""","I think Jeremy enduring is a massive problem. I don't think this necessarily solves it because you're still going to have kind of partisan people, even if it's a nonpartisan organization, but I think it helps like these are helpful.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
49,48611,"""24:44""","Certainly, I think we all feel gerrymandering is an issue. It may not be as big as it seems, but it certainly seems to affect the outcome of our legislators and how we would change that. I'm not positive, but I think a start would be to have a commission that is nonpartisan, which could simply mean it consists of equal participants from",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
50,48611,"""24:44""", each party and maybe a nonpartisan head.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
51,48658,"""25:19""","I certainly like the idea of independent redistricting commissions, but I don't know of a good way of selecting them.",yes," 1. The reader expresses a positive view towards independent redistricting commissions.
2. The reader mentions a concern about finding a good way to select these commissions.",,,,, The reader expresses a positive view towards independent redistricting commissions  The reader mentions a concern about finding a good way to select these commissions,,,,,,,,,,,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
52,48605,"""25:33""","Yeah, I think it's a good idea as well. I think it would be better done at the state level than having a federal mandate to do it because the people in this within the state are more familiar with about their districts and everything,",yes," 1. The text suggests that a certain idea is good.
2. It is proposed that the implementation of this idea should be done at the state level.
3. The reason given for this is that people at the state level are more familiar with their districts.
4. There is no mention of a federal mandate in the text.",,,,, The reason given for this is that people at the state level are more familiar with their districts,,,,,,,,,, It is proposed that the implementation of this idea should be done at the state level, The text suggests that a certain idea is good  There is no mention of a federal mandate in the text,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True
53,48658,"""26:13""","Montana just did some redistricting because we gained another representative, but it turned out pretty easy. Basically, they just kind of split the state into an East half in the west half.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
54,48658,"""26:13""", Pretty simple going on.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
55,48623,"""27:31""","Once again, I am against the fines, but I am, poor making the federal election a national holiday, they have national holidays for everything. Nowadays, I do, like surely voting should be 12. I kind of like the idea of having six year olds vote for school boards but that I'm kind of iffy on it as well because they are still immature. Not a lot of news. I think there needs to be an extra class if they do because most kids don't know what's cool",yes," 1. Opposed to fines for not voting.
2. In favor of making federal election a national holiday.
3. Recognizes there are already many national holidays.
4. Supports the idea of voting being made easier.
5. Has mixed feelings about six-year-olds voting for school boards.
6. Points out that six-year-olds may still be immature.
7. Believes that if six-year-olds are allowed to vote, there should be an extra class to educate them.
8. Acknowledges that most kids don't have enough knowledge to vote.",,,,,,,,,,,," Believes that if six-year-olds are allowed to vote, there should be an extra class to educate them  Acknowledges that most kids don't have enough knowledge to vote",,, In favor of making federal election a national holiday, Opposed to fines for not voting  Recognizes there are already many national holidays  Supports the idea of voting being made easier  Has mixed feelings about six-year-olds voting for school boards  Points out that six-year-olds may still be immature,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
56,48623,"""27:31""", board does or what they're for.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
57,48605,"""28:04""","How big is okay? For the 16 year, olds to vote on the School Board elections. They probably know the",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58,48605,"""28:04""", more about the turnip like they were interested in just kind of gets them started on the whole idea of voting,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59,48605,"""28:04"""," Also, I think it's a good idea to make it easier for third parties and independent candidates appear on the ballot to give people more of a choice.",yes," 1. The text suggests making it easier for third parties and independent candidates to appear on ballots.
2. This change is proposed to provide people with more choices during elections.",,,,,,,,,,,,,,, The text suggests making it easier for third parties and independent candidates to appear on ballots, This change is proposed to provide people with more choices during elections,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
60,48623,"""28:34""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
61,48623,"""28:34""","but sorry, I don't know how to",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
62,48679,"""28:51""",I think making the making Election Day a federal holiday is a good idea. I also think that most like 16 year olds who would vote in the school board like would probably be a little more civically engaged and the typical 16 years.,yes," 1. The author thinks making Election Day a federal holiday is a good idea.
2. The author believes that if 16 year olds could vote in school board elections, they would be more civically engaged.
3. The author suggests that the typical 16 year old is civically minded.",,,,,,,,,,,," The author believes that if 16 year olds could vote in school board elections, they would be more civically engaged",,, The author thinks making Election Day a federal holiday is a good idea, The author suggests that the typical 16 year old is civically minded,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
63,10380,"""29:09""","I was thinking about the sixteen-year-old voting off, it would be good if they take a class in order to vote and they let you know, whatever. And yes, it looked at the election day should be a national holiday. I've always thought that.",yes," 1. The text discusses the idea of sixteen-year-olds taking a class before they can vote.
2. The class would inform them about voting and the responsibilities that come with it.
3. The text also suggests that election day should be a national holiday.
4. The author has always held this opinion.",,,,,,,,,,, The class would inform them about voting and the responsibilities that come with it, The text discusses the idea of sixteen-year-olds taking a class before they can vote,,, The text also suggests that election day should be a national holiday, The author has always held this opinion,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True
64,48658,"""29:33""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
65,48658,"""29:33""",I oppose making it a national holiday. I think we already have too many of them.,yes," 1. Oppose making a new national holiday.
2. Believe there are already too many national holidays.",,,,,,,,,,,,,,,, Oppose making a new national holiday  Believe there are already too many national holidays,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
66,48644,"""29:42""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
